5.15191	14.345	15.0753	21.7878	599.806	
8.17828	10.2547	29.1395	22.9474	1389.02	
10.2398	11.0745	22.7299	24.0071	1380.53	
10.9917	6.72793	21.1572	24.3673	1753.31	
7.01129	14.435	16.465	14.1694	2452.87	
12.1392	6.19294	19.274	22.6211	879.093	
9.26053	10.3693	23.0129	18.819	2482.05	
7.5193	10.9457	10.2826	14.1609	1695.71	
5.56252	13.2652	12.012	24.0797	527.732	
12.928	11.5119	17.6322	19.9371	1865.01	
9.26691	7.45429	20.5189	19.2542	755.151	
11.8497	7.86222	19.6954	19.3996	898.96	
7.33854	12.2194	12.0165	23.623	980.407	
13.9813	14.2437	25.3399	21.9494	515.539	
5.39871	9.96606	17.2312	24.7431	856.874	
13.9353	14.4618	23.3333	17.8034	2411.79	
7.44893	14.2729	11.1136	19.0189	2188.91	
7.00039	12.406	26.4969	16.5294	2443.29	
7.50634	14.2034	25.1197	13.3517	1508.69	
10.2671	12.1038	20.1269	14.5382	1726.89	
14.355	13.4333	18.6791	15.6417	1757.6	
9.41873	6.51639	26.1552	19.1137	1293.89	
7.4666	7.95329	10.9293	22.2539	554.009	
5.95892	6.64406	17.0167	16.3575	1123.58	


14.3263	13.6333	14.8741	17.7938	2373.8	
9.97708	6.58955	21.8624	13.6351	1955.92	
11.2052	9.39719	15.1946	15.9854	801.799	
6.60347	8.2133	15.7282	24.8883	1177.96	
8.60202	6.45469	12.436	23.4518	1100.57	
9.12435	6.22016	10.0495	13.7823	2311.74	
10.7846	12.365	23.4086	17.053	2289.37	
11.5683	6.43618	23.4664	22.1751	654.994	
6.92042	9.94222	19.4098	14.6619	1517.93	
11.5073	6.21616	15.1998	22.2091	642.704	
12.1227	8.00165	11.2154	13.4146	1492.84	
14.7203	12.1281	15.0294	15.4435	1733.02	
13.6124	11.6572	13.1994	22.8726	1585.42	
11.0565	7.35879	19.9114	24.2686	2164.77	
11.1663	6.09008	28.5881	22.0603	974.438	
9.70588	6.35322	27.1903	14.0274	1126.53	
5.87641	14.3045	16.0208	24.6684	2088.58	
7.78349	14.6367	10.9733	14.8498	528.075	
7.1648	11.1897	11.5283	14.2135	1640.28	
6.09708	10.6299	24.6971	18.5319	1956.83	
6.29426	13.8405	26.7328	22.0833	2469.66	
14.4194	12.4726	26.8501	14.4918	1728.61	
7.53253	10.116	11.8133	24.6069	535.698	
8.58841	9.60534	25.0716	13.4774	595.048	


12.5163	11.0323	27.4029	23.1453	1064.26	
7.81717	12.3141	19.2198	18.5892	547.198	
7.76678	9.4809	12.9185	20.3343	2469.99	
9.83023	7.44885	10.0895	15.9079	1805.99	
5.82566	7.07524	12.9717	13.578	1971.05	
7.20559	10.9403	15.3258	14.1448	1142.17	
5.13549	7.443	19.5103	15.6157	2092.53	
12.9952	8.76832	12.7961	13.7268	581.223	
9.96505	7.19025	23.1776	17.4413	577.043	
14.828	11.2393	27.5799	20.9064	920.016	
8.51836	10.4556	23.9613	16.6701	1147.2	
14.5861	9.0351	16.7219	16.0938	607.444	
11.37	9.6608	24.2869	20.8443	1845.01	
7.13904	6.69314	18.9519	16.1023	1971.11	
8.03837	8.37771	12.9842	22.4823	913.223	
7.54008	12.2579	23.0594	18.135	977.127	
5.46416	8.60042	22.3071	23.9076	2176.63	
9.11211	12.6437	14.38	21.3023	540.328	
9.58934	12.691	22.1514	23.8972	1244.06	
5.50751	14.4191	18.6204	24.4897	1381.09	
6.51563	6.73166	15.2204	24.9898	1080.9	
7.3817	12.1606	26.4779	21.1953	2121.1	
5.832	10.283	17.0068	17.164	1178.7	
7.30962	9.34155	18.7352	20.7968	1374.21	


6.62008	6.70947	13.0468	18.2512	1608.12	
10.2937	7.11486	16.9068	15.5112	689.4	
9.4262	9.87546	17.818	22.794	1148.44	
6.1807	10.2869	12.589	13.1017	962.621	
9.62302	9.3464	24.5793	20.6647	1963.23	
14.8176	8.558	19.1378	24.4435	1109.17	
8.73793	8.06826	18.2302	20.5295	704.488	
6.72812	7.15453	14.8706	18.1413	1464.04	
13.9718	12.2586	10.2001	24.8053	1577.62	
13.9076	8.44273	18.7382	24.8605	1182.48	
5.66216	12.655	11.3471	19.4846	1219.15	
10.7293	7.5199	13.16	15.3732	807.054	
9.16654	7.9755	26.3105	17.6273	883.528	
8.37945	6.66685	28.7793	20.3314	1223.69	
5.98919	8.2828	14.2403	17.7503	1049.86	
5.71879	12.9882	29.3815	21.5026	863.6	
6.17342	10.3948	26.3488	16.66	2049.54	
6.47852	10.9956	22.9268	14.5805	1530.78	
6.92449	8.53076	19.5703	16.9357	1203.47	
12.1042	11.1627	25.6722	19.8793	521.177	
8.72021	7.10671	17.0619	22.5423	2000.9	
12.7419	12.8492	11.4327	20.3971	2226.23	
11.0075	10.7542	15.7606	23.9354	2458.36	
11.6356	14.7598	11.2257	22.5355	2035.83	


6.80613	9.48205	12.3286	22.5407	1991.79	
6.65979	11.2487	11.0413	17.3736	947.096	
6.01987	7.54968	15.2535	23.9191	1051.97	
8.22644	12.6614	25.6593	13.9113	898.858	
5.79344	13.2888	24.8668	21.5342	1910.5	
11.9174	7.8952	22.952	15.2898	2210.94	
12.0609	8.60651	20.2738	14.3201	2234.29	
10.3986	12.8974	17.0072	15.1665	2113.84	
6.21089	6.22765	17.6124	23.649	744.69	
7.7694	10.5291	25.0415	21.3189	688.973	
14.5821	6.09631	10.9722	24.3164	2375.83	
5.66272	11.5034	15.5493	23.8666	593.883	
5.92998	6.82745	11.922	17.7315	1587.91	
11.5751	13.1857	16.9419	21.9409	2485.9	
13.187	6.27522	20.0395	13.3929	847.875	
12.9768	10.4391	23.109	16.1084	1858.11	
12.5174	9.09278	13.1288	16.5128	1044.65	
8.22173	13.1903	11.2241	23.7873	1957.41	
5.70828	10.7895	10.4014	15.2964	722.85	
7.96378	9.10302	14.0377	14.0619	512.005	
5.16183	14.0069	17.6313	16.4563	1502.5	
12.608	11.795	12.3279	13.9141	945.303	
12.3645	6.12388	25.0264	21.1841	1572.12	
6.66944	6.10861	22.0994	13.3693	974.099	


14.8088	10.3935	17.8263	24.0833	610.639	
6.26996	10.2356	19.8298	18.4332	1591.45	
11.8418	11.8768	10.5011	14.6105	2260.08	
7.3704	9.69627	20.6246	20.6433	876.337	
14.2208	8.10859	23.6327	13.7622	1179.54	
7.85714	8.15115	11.1505	23.8513	2342.83	
7.58216	6.24308	23.2084	20.6972	2484.72	
13.1663	9.11789	24.1263	13.2242	974.423	
13.6164	7.15132	18.2596	17.6054	677.281	
6.70699	14.4275	29.4584	15.1878	669.936	
7.03753	6.36193	18.5305	17.3032	2168.02	
13.2683	10.8917	19.4063	14.455	1543.61	
10.3488	13.5833	11.9161	15.0724	686.956	
11.0505	10.3724	22.9345	17.204	1693.75	
5.36935	12.5448	23.7465	23.682	1904.44	
9.25043	6.8852	20.6258	17.8707	1329.09	
13.3204	10.2572	25.8921	14.6828	1474.16	
13.7363	11.8263	13.9952	24.1104	1100.35	
6.66068	12.185	20.0415	23.925	1188.13	
9.1469	14.5847	23.3759	13.3934	1193.75	
12.4392	7.06796	28.6798	22.5723	1979.43	
9.9483	9.61032	17.7774	22.7376	1006	
7.96669	8.53195	12.4438	14.5841	2221.45	
14.9493	6.1947	24.8177	14.8336	1274.98	


12.9021	12.5111	28.6529	15.9561	2394.32	
5.23858	9.33829	23.3715	22.1085	2467.4	
6.19933	14.3977	10.1141	24.5222	2212.94	
13.1339	6.68031	17.6583	23.2893	1871.83	
11.7767	14.2269	12.8968	20.9356	1618.22	
9.45587	10.0712	24.6204	24.9213	1469.67	
11.6398	10.2	13.32	15.1569	1201.05	
11.7863	9.55513	24.4244	18.414	1391.92	
12.516	9.04217	18.776	17.1746	739.878	
14.5385	8.18331	28.5464	13.9155	1363.67	
9.16064	11.6202	15.2929	19.9744	1693.05	
9.09935	8.32293	17.1134	16.4099	1963.26	
14.0568	14.0254	15.7641	16.9905	2024.04	
9.50334	10.8034	25.8493	15.0603	811.701	
5.65937	9.5	11.6478	19.0256	608.108	
10.6504	7.45902	11.7451	15.5157	535.196	
10.1719	7.46527	28.294	15.2315	1083.13	
12.6781	7.71608	15.4545	15.5739	1884.75	
5.19948	14.3987	26.4722	16.8123	2311.85	
6.28705	8.69359	13.5177	22.5995	1711.31	
5.31456	12.9	28.4399	16.8758	2327.03	
6.3305	13.703	18.8303	18.8549	2039.07	
14.664	13.6484	19.3924	19.8309	1095.22	
5.90865	10.0242	23.1779	13.2191	2211.98	


5.18806	9.89757	23.2774	24.7108	1148.98	
10.958	9.08846	28.3187	22.336	1481.35	
9.5749	10.3514	17.609	16.9551	2289.6	
8.24423	7.5541	23.6084	16.7036	1590.63	
7.5681	6.75234	27.7494	14.5196	2300.9	
9.36694	6.93191	10.2573	21.0286	1981.67	
5.93468	13.6855	22.919	19.4506	1154.55	
13.3179	6.54163	16.244	20.8449	2401.07	
9.00633	12.8781	13.4442	19.9986	713.381	
11.715	6.71168	20.349	16.4682	1397.25	
12.3209	6.40467	21.6449	21.9201	682.158	
6.49765	12.4716	19.1541	21.8538	1953.57	
10.0713	10.3372	16.029	16.816	1545.53	
10.5379	14.0374	22.316	16.8075	1214.09	
7.42854	10.6243	27.2018	19.6555	1535.4	
7.70457	10.8317	28.7015	13.5291	1129.8	
8.13951	14.7646	17.1404	15.4071	1764.37	
13.4707	7.26295	22.3272	23.4175	2099.81	
8.81006	14.1768	14.0592	24.5134	2356.54	
5.75214	14.5988	21.7544	22.466	1688.59	
6.75481	8.66496	23.9031	20.7205	600.11	
12.1218	12.0768	10.4283	16.6946	987.048	
5.40798	11.7554	20.1646	18.8095	2277.64	
6.80859	11.7883	23.1412	23.3148	2416.13	


5.3559	11.8921	15.3126	18.3724	2352.97	
7.12634	12.9352	24.0964	24.3444	1383.14	
11.3093	11.8576	11.7306	23.68	570.629	
10.6859	13.6791	13.2499	16.1878	953.789	
13.771	13.9237	24.6514	19.9681	598.152	
11.3643	10.1968	16.7607	15.2052	1621.98	
6.01575	13.3949	14.7036	24.6165	2352.72	
13.7779	12.6679	14.7138	24.2232	2282.73	
12.8054	6.55121	18.0751	15.1366	713.065	
8.85966	10.126	25.748	13.5099	1973.39	
9.95536	13.4141	21.6899	22.745	700.353	
10.5316	14.0178	29.7537	14.0015	1975.11	
7.60879	13.3835	17.6575	24.0808	1774.59	
5.95337	7.23236	15.9889	24.3899	983.268	
5.25656	13.0164	10.0731	14.8272	661.829	
5.50567	12.8343	24.1271	18.6936	1702.39	
5.86318	14.1086	27.1664	23.495	671.082	
13.0367	11.1716	26.1356	13.0359	557.333	
12.7985	6.6964	27.0413	21.3209	1892.86	
8.6055	6.41858	29.776	22.5209	1906	
7.85105	7.93655	19.6746	14.3586	1586.49	
6.71012	13.0132	18.1458	14.3449	880.765	
6.86086	12.839	10.7572	15.2468	1317.74	
5.0519	11.4546	20.1189	16.3975	1823.58	


13.2108	11.6703	26.2553	13.7693	563.203	
10.4106	9.65115	15.8619	24.1462	1047.15	
13.0251	9.72649	21.7285	24.7898	1699.78	
7.94593	7.35369	26.07	15.4054	1466.92	
8.15589	11.7823	24.4095	21.3182	2338.01	
8.14331	6.21701	26.3567	23.9859	719.545	
14.5927	7.93529	25.6164	17.7137	2456.89	
8.14012	7.14569	26.0935	15.7606	1687.71	
12.8077	9.14971	20.3398	15.4516	2029.08	
12.6	13.9836	27.1726	21.8176	2101.6	
13.9535	8.83885	15.7928	20.2687	1076.51	
6.18249	12.8317	28.3164	20.3939	559.72	
14.6369	9.08846	12.7302	24.505	1904.27	
12.1272	8.08027	16.919	17.4598	2458.75	
5.42207	12.5145	17.6818	13.897	1061.5	
10.7404	7.92098	27.3108	15.6063	1799.91	
9.05375	14.2528	10.6019	20.5217	742.247	
6.07264	13.2722	13.9997	23.3493	791.65	
10.0016	12.5727	10.8181	21.3292	741.643	
8.33333	10.5819	19.5648	20.355	2336.8	
14.5336	11.2228	14.3	13.2891	1852.83	
14.795	9.75324	25.196	13.6508	1898.15	
5.21866	14.434	15.1596	14.6214	2070.32	
10.3744	6.82511	15.9014	24.5543	614.79	


5.68332	10.4356	17.8611	19.3261	665.963	
6.69853	14.8759	26.0136	13.7925	1512.95	
8.15593	8.38676	27.9107	18.76	2497.5	
7.67625	10.3293	12.3637	24.994	1398.17	
13.775	9.4815	11.3389	16.1395	2423.72	
11.7749	12.4123	17.8596	13.6072	653.575	
9.35648	6.93618	20.9599	16.3973	1782.85	
13.0114	10.4011	25.8242	21.1534	1705	
9.46531	13.4039	16.185	23.0122	2226.88	
8.00627	6.11059	24.2913	15.1317	1461.07	
14.121	14.1166	16.7952	14.6068	727.56	
10.1355	9.74844	23.1907	16.0877	573.876	
6.37502	10.9326	24.6216	22.0649	1107.2	
10.84	12.3922	10.8377	13.3813	1052.53	
5.70663	13.9909	25.7967	14.3173	512.71	
11.2783	12.7334	14.8273	22.566	879.929	
5.27324	9.45794	17.7532	22.0272	2143.03	
11.922	7.92563	18.4465	20.8429	2084.72	
7.41071	13.2515	19.8609	15.4116	2123.55	
7.81198	1.#INF	17.1224	14.9318	1068.79	
5.29615	11.7628	23.6833	14.0893	1143.66	
6.6339	6.37289	29.4393	15.7066	1480.18	
7.42689	14.2633	12.9128	19.6484	503.422	
5.36106	7.94456	18.8425	18.9977	758.874	


9.11428	6.67563	28.885	18.3759	2358.02	
14.5256	9.92672	28.8121	22.6817	1722.27	
10.5411	10.5655	27.3553	22.233	1044.12	
13.3708	7.52144	25.3345	16.7373	1796.26	
6.35399	11.4422	20.1318	21.2868	2371.38	
7.44243	10.7836	11.674	23.3312	755.491	
5.4506	13.2853	11.9751	22.6923	842.029	
7.888	12.7361	23.6296	20.7727	893.015	
9.84479	9.261	13.1776	20.3527	530.263	
8.31409	9.84076	16.9162	14.7594	2272.09	
7.5867	7.52378	13.6906	21.3711	1192.28	
6.29353	11.8192	19.9876	18.9116	2385.95	
11.1067	11.8278	29.3205	17.1765	643.411	
7.8034	13.2698	12.6764	15.24	945.733	
14.2761	13.8567	16.8244	20.5443	790.569	
9.54432	9.00418	27.2143	16.773	1294.47	
14.2149	6.49895	15.465	23.8234	1378.14	
12.1461	14.286	11.3624	22.3599	845.161	
11.5333	9.51986	25.0455	21.0286	820.032	
10.8277	14.5216	19.7214	20.9511	818.379	
5.15562	9.69015	12.7627	23.0304	683.734	
12.969	12.6913	14.8229	17.0787	743.564	
6.4803	7.83221	23.2913	20.8978	1772.04	
8.49024	8.26813	21.1048	13.2	1619.34	


12.7907	7.2819	11.9439	20.265	2440.26	
11.5615	8.70747	21.8711	24.2776	1702.62	
5.96724	12.8038	12.2366	23.466	596.392	
10.1915	10.0347	25.4116	24.0173	1938.33	
14.7731	9.20648	20.4664	20.3825	1336.81	
13.6962	8.00553	27.2762	15.616	1636.77	
13.9161	12.8679	10.1334	19.8415	1818.03	
8.37913	12.6967	21.5625	14.9165	857.955	
11.1414	7.4196	22.9098	16.8788	1638.12	
9.84354	9.6856	13.3996	17.1124	828.885	
14.5577	13.039	11.1804	13.1204	734.528	
10.2564	7.04177	18.5331	18.188	727.972	
12.8896	6.71733	21.807	20.6515	1475.93	
6.94886	10.7811	17.4426	17.0496	1031.31	
9.46607	8.20945	28.6112	20.7316	661.613	
8.28014	10.8327	21.7028	18.365	2005.94	
5.24984	6.52053	27.4073	14.8125	1777.51	
9.55852	12.2379	29.0524	16.8698	1979.96	
6.53255	12.3259	22.0602	13.5617	2489.88	
6.60734	12.6262	24.8588	13.8226	2085.16	
8.86559	7.00986	11.453	24.8551	2449.51	
5.55911	12.3341	27.5221	22.1388	1208.02	
14.5688	10.095	22.6892	13.3302	599.785	
7.76659	11.8033	18.8389	18.7983	1428.77	


11.4867	8.30885	21.7716	15.0948	1075.83	
7.54534	7.11038	14.7485	23.9655	615.342	
7.1727	11.1969	27.7844	19.4767	681.818	
8.73433	11.6284	11.0457	20.3894	1932.49	
14.9429	10.1516	16.6346	19.5568	683.222	
7.27341	6.12481	17.0029	20.3148	1789.92	
5.00065	9.28982	16.832	22.852	2407.63	
11.1156	6.50592	20.0123	23.5137	1038.56	
6.87201	12.4638	11.3718	15.5831	2286.19	
8.90628	7.15085	13.3915	17.3382	1056.78	
11.3417	8.65643	28.4847	20.5971	1705.42	
13.9693	12.1272	16.6667	13.3202	1256.23	
6.19625	10.203	14.9921	15.4692	2089.44	
14.3231	7.20216	11.8771	18.7201	1312.4	
8.43645	7.08933	24.6696	19.7635	734.61	
14.8788	12.9216	16.06	17.6359	1708.22	
14.8529	7.78814	12.2508	20.6526	809.875	
6.25388	7.4836	13.3327	16.7604	2343.16	
5.80343	11.0783	11.8954	20.8534	644.704	
14.6129	8.3367	14.3147	23.5901	1141.81	
14.3495	14.3436	16.258	19.7826	1756.54	
9.59279	8.81417	26.4094	22.4237	568.754	
5.67717	11.1435	26.243	23.8087	1302.59	
14.0043	13.4131	26.7026	21.9166	1340.24	


10.4118	8.77956	21.3616	13.4151	701.833	
14.6588	12.4518	29.6806	15.2801	1286.64	
12.9438	6.80914	22.1737	13.6531	2145.42	
6.77474	11.7461	20.3267	17.7059	902.769	
12.0309	6.03525	14.4389	17.9318	1351.76	
8.5684	8.58343	29.6857	21.7815	2493.66	
7.10867	9.76389	23.9065	24.5923	523.094	
14.3886	11.6955	11.1736	16.6749	736.87	
5.3266	6.64425	25.0529	19.9049	609.094	
12.803	8.59331	29.1899	22.3672	1163.57	
5.80289	10.4283	17.6506	23.9203	909.788	
13.8338	6.16103	15.9183	24.7061	1464.44	
6.75683	8.07992	17.7567	14.9526	535.327	
5.59625	7.14979	22.0694	21.3094	1789.57	
10.8974	13.2575	28.3942	16.9175	2142.26	
7.36475	10.2702	18.3454	15.9427	2122.74	
13.9694	13.9935	15.0279	13.5918	1762.58	
5.56548	8.78129	18.1801	24.1594	951.058	
14.6529	13.0478	10.8733	24.0238	1080.68	
10.9973	8.55676	21.4009	15.7583	1172.78	
5.99255	6.85714	18.3008	22.2735	1149.47	
6.51795	10.3978	20.7572	23.2755	2312.35	
7.28664	6.95679	12.2893	21	1314.73	
6.59968	7.06448	12.0377	17.6592	564.527	


6.66881	14.9738	11.1579	15.7405	1209.72	
8.9323	14.3208	21.6616	20.9023	1368.32	
14.0145	6.52482	21.1924	17.075	706.262	
12.6362	7.85011	17.6304	15.3558	621.835	
10.381	9.52123	27.3597	19.0043	2356.01	
5.49771	6.4859	13.6267	13.9558	1222.48	
12.2076	6.57159	20.2097	24.4006	820.321	
5.25223	11.9652	13.2524	17.6773	2000.31	
9.16533	7.12466	24.9789	13.5654	1161.38	
5.78406	11.6126	12.183	22.3983	690.296	
13.133	9.46446	10.8281	23.1477	1166.15	
9.5534	9.62925	11.2399	18.9729	767.698	
8.78235	8.43276	23.2628	23.7282	1120.96	
7.74148	14.9793	21.5799	18.5032	745.676	
9.17672	9.82031	11.5344	13.6291	1961.35	
6.14564	9.79803	26.5702	17.7646	582.883	
12.8706	10.0173	14.7089	21.3895	1957.73	
